id,user_id,session_id,event_type,product_id,product_variant_id,metadata,created_at
383,1000228,session_1000228_419966,ClickProduct,1024736,292,"{""product_type"": ""furniture"", ""price"": 226.51}",2017-11-28 14:04:37
384,1000228,session_1000228_419966,ClickProduct,144409,30,"{""product_type"": ""furniture"", ""price"": 113.02}",2017-11-28 14:06:45
385,1002909,session_1002909_419966,ClickProduct,4831634,1263,"{""product_type"": ""sport_equipment"", ""price"": 64.75}",2017-11-28 14:08:07
386,1004096,session_1004096_419966,ClickProduct,3488953,952,"{""product_type"": ""clothes"", ""price"": 48.96}",2017-11-28 14:24:07
387,1000228,session_1000228_419966,PlaceOrder,329628,78,"{""order_id"": 10068, ""product_type"": ""sport_equipment"", ""price"": 52.9, ""quantity"": 1}",2017-11-28 14:33:21
388,1002307,session_1002307_419966,ClickProduct,3044282,856,"{""product_type"": ""book"", ""price"": 16.86}",2017-11-28 14:35:13
389,1000228,session_1000228_419966,ClickProduct,2285833,625,"{""product_type"": ""book"", ""price"": 31.47}",2017-11-28 14:37:15
390,1000877,session_1000877_419966,AddToCart,305317,69,"{""product_type"": ""toy"", ""price"": 18.13, ""quantity"": 1}",2017-11-28 14:39:47
391,1000228,session_1000228_419966,ClickProduct,1304452,351,"{""product_type"": ""book"", ""price"": 17.51}",2017-11-28 14:41:40
392,1000228,session_1000228_419966,ClickProduct,1008152,284,"{""product_type"": ""book"", ""price"": 33.32}",2017-11-28 14:41:47
393,1000228,session_1000228_419966,ClickProduct,2709813,752,"{""product_type"": ""sport_equipment"", ""price"": 85.78}",2017-11-28 14:42:51
394,1002307,session_1002307_419966,ClickProduct,1892817,513,"{""product_type"": ""food"", ""price"": 31.22}",2017-11-28 14:42:55
395,1004096,session_1004096_419966,ClickProduct,947168,265,"{""product_type"": ""sport_equipment"", ""price"": 45.4}",2017-11-28 14:44:42
396,1002909,session_1002909_419966,ClickProduct,2671601,730,"{""product_type"": ""cosmetic"", ""price"": 41.29}",2017-11-28 14:45:05
397,1002307,session_1002307_419966,ClickProduct,1007312,283,"{""product_type"": ""cosmetic"", ""price"": 80.41}",2017-11-28 14:52:31
398,1000228,session_1000228_419966,AddToCart,3768502,1005,"{""product_type"": ""book"", ""price"": 11.09, ""quantity"": 1}",2017-11-28 14:55:07
399,1000228,session_1000228_419966,ClickProduct,1986707,541,"{""product_type"": ""book"", ""price"": 25.51}",2017-11-28 14:58:04
400,1000228,session_1000228_419967,ClickProduct,1814314,489,"{""product_type"": ""book"", ""price"": 27.01}",2017-11-28 15:03:17
401,1004807,session_1004807_419967,ClickProduct,1714664,454,"{""product_type"": ""electronic"", ""price"": 584.94}",2017-11-28 15:07:31
402,1002307,session_1002307_419967,ClickProduct,2643848,721,"{""product_type"": ""toy"", ""price"": 40.46}",2017-11-28 15:08:48
403,1003351,session_1003351_419967,ClickProduct,3733357,997,"{""product_type"": ""electronic"", ""price"": 340.44}",2017-11-28 15:10:00
404,1003351,session_1003351_419967,ClickProduct,4923510,1288,"{""product_type"": ""furniture"", ""price"": 471.08}",2017-11-28 15:16:48
405,1003351,session_1003351_419967,ClickProduct,3685265,989,"{""product_type"": ""accessory"", ""price"": 39.55}",2017-11-28 15:40:58
406,1000228,session_1000228_419967,ClickProduct,4109821,1082,"{""product_type"": ""cosmetic"", ""price"": 14.66}",2017-11-28 15:49:19
407,1000228,session_1000228_419967,ClickProduct,4565112,1194,"{""product_type"": ""shoes"", ""price"": 128.14}",2017-11-28 15:53:12
408,1002618,session_1002618_419968,ClickProduct,409116,93,"{""product_type"": ""furniture"", ""price"": 394.62}",2017-11-28 16:22:33
409,10009,session_10009_419969,ClickProduct,2184170,594,"{""product_type"": ""electronic"", ""price"": 648.06}",2017-11-28 17:42:53
410,1003901,session_1003901_419974,ClickProduct,3670376,987,"{""product_type"": ""furniture"", ""price"": 282.04}",2017-11-28 22:10:27
411,1003901,session_1003901_419974,ClickProduct,2777840,772,"{""product_type"": ""furniture"", ""price"": 215.91}",2017-11-28 22:17:20
412,1005616,session_1005616_419974,ClickProduct,3148492,882,"{""product_type"": ""food"", ""price"": 70.47}",2017-11-28 22:38:40
413,1000349,session_1000349_419975,ClickProduct,3011543,845,"{""product_type"": ""electronic"", ""price"": 873.27}",2017-11-28 23:07:43
414,1000349,session_1000349_419975,ClickProduct,1545024,419,"{""product_type"": ""sport_equipment"", ""price"": 40.76}",2017-11-28 23:08:46
415,1004792,session_1004792_419975,PlaceOrder,2955803,821,"{""order_id"": 10069, ""product_type"": ""book"", ""price"": 27.85, ""quantity"": 1}",2017-11-28 23:14:59
416,1000349,session_1000349_419975,ClickProduct,1545024,419,"{""product_type"": ""sport_equipment"", ""price"": 40.76}",2017-11-28 23:16:34
417,1004792,session_1004792_419975,PlaceOrder,4219318,1112,"{""order_id"": 10070, ""product_type"": ""sport_equipment"", ""price"": 19.18, ""quantity"": 1}",2017-11-28 23:19:56
418,1004792,session_1004792_419975,ClickProduct,1893423,514,"{""product_type"": ""electronic"", ""price"": 319.23}",2017-11-28 23:46:46
419,1000349,session_1000349_419976,ClickProduct,1545024,419,"{""product_type"": ""sport_equipment"", ""price"": 40.76}",2017-11-29 00:28:33
420,1004792,session_1004792_419977,AddToCart,361294,84,"{""product_type"": ""food"", ""price"": 61.06, ""quantity"": 1}",2017-11-29 01:16:25
421,1001915,session_1001915_419977,AddToCart,5110323,1330,"{""product_type"": ""book"", ""price"": 29.34, ""quantity"": 1}",2017-11-29 01:21:18
422,1003656,session_1003656_419977,ClickProduct,1369597,375,"{""product_type"": ""accessory"", ""price"": 53.69}",2017-11-29 01:36:51
423,10009,session_10009_419977,ClickProduct,2622294,710,"{""product_type"": ""furniture"", ""price"": 191.95}",2017-11-29 01:43:45
424,1003351,session_1003351_419977,AddToCart,2186668,596,"{""product_type"": ""electronic"", ""price"": 189.21, ""quantity"": 1}",2017-11-29 01:44:15
425,1001145,session_1001145_419977,ClickProduct,3127410,881,"{""product_type"": ""toy"", ""price"": 68.03}",2017-11-29 01:49:55
426,1003656,session_1003656_419977,PlaceOrder,3466178,947,"{""order_id"": 10071, ""product_type"": ""accessory"", ""price"": 11.17, ""quantity"": 1}",2017-11-29 01:52:06
427,1001145,session_1001145_419977,ClickProduct,2793877,779,"{""product_type"": ""toy"", ""price"": 69.09}",2017-11-29 01:57:25
428,1000228,session_1000228_419978,ClickProduct,2472136,681,"{""product_type"": ""book"", ""price"": 22.14}",2017-11-29 02:06:31
429,1003716,session_1003716_419978,PlaceOrder,3516903,955,"{""order_id"": 10072, ""product_type"": ""furniture"", ""price"": 121.56, ""quantity"": 1}",2017-11-29 02:29:26
430,1003716,session_1003716_419978,ClickProduct,3516903,955,"{""product_type"": ""furniture"", ""price"": 121.56}",2017-11-29 02:30:41
431,1000636,session_1000636_419978,ClickProduct,2129777,581,"{""product_type"": ""shoes"", ""price"": 45.9}",2017-11-29 02:56:19
432,1001915,session_1001915_419978,ClickProduct,2994257,838,"{""product_type"": ""sport_equipment"", ""price"": 75.18}",2017-11-29 02:59:41
433,1001326,session_1001326_419979,ClickProduct,1372769,382,"{""product_type"": ""toy"", ""price"": 62.59}",2017-11-29 03:16:13
434,1003656,session_1003656_419979,AddToCart,654710,167,"{""product_type"": ""food"", ""price"": 68.3, ""quantity"": 1}",2017-11-29 03:35:36
435,1000349,session_1000349_419979,ClickProduct,1545024,419,"{""product_type"": ""sport_equipment"", ""price"": 40.76}",2017-11-29 03:36:37
436,1000349,session_1000349_419979,ClickProduct,3011543,845,"{""product_type"": ""electronic"", ""price"": 873.27}",2017-11-29 03:38:45
437,1000228,session_1000228_419979,ClickProduct,1008330,286,"{""product_type"": ""food"", ""price"": 19.96}",2017-11-29 03:47:09
438,1003716,session_1003716_419979,ClickProduct,3982661,1054,"{""product_type"": ""food"", ""price"": 48.22}",2017-11-29 03:47:33
439,10009,session_10009_419979,ClickProduct,37314,8,"{""product_type"": ""shoes"", ""price"": 104.95}",2017-11-29 03:54:56
440,1003716,session_1003716_419979,ClickProduct,3880607,1030,"{""product_type"": ""food"", ""price"": 15.42}",2017-11-29 03:58:20
441,1002185,session_1002185_419980,ClickProduct,2692681,741,"{""product_type"": ""clothes"", ""price"": 21.38}",2017-11-29 04:07:15
442,1000222,session_1000222_419980,ClickProduct,1349892,366,"{""product_type"": ""sport_equipment"", ""price"": 70.46}",2017-11-29 04:11:02
443,1004096,session_1004096_419980,AddToCart,725452,194,"{""product_type"": ""clothes"", ""price"": 24.91, ""quantity"": 1}",2017-11-29 04:36:30
444,1000349,session_1000349_419980,AddToCart,4491836,1179,"{""product_type"": ""cosmetic"", ""price"": 62.4, ""quantity"": 1}",2017-11-29 04:37:59
445,1000349,session_1000349_419980,ClickProduct,1757094,463,"{""product_type"": ""sport_equipment"", ""price"": 83.89}",2017-11-29 04:42:41
446,1000349,session_1000349_419980,ClickProduct,2383163,657,"{""product_type"": ""toy"", ""price"": 37.71}",2017-11-29 04:47:44
447,1000349,session_1000349_419980,ClickProduct,4809668,1257,"{""product_type"": ""food"", ""price"": 11.36}",2017-11-29 04:47:48
448,1003724,session_1003724_419980,ClickProduct,810022,226,"{""product_type"": ""cosmetic"", ""price"": 52.55}",2017-11-29 04:49:39
449,1005284,session_1005284_419980,ClickProduct,3661621,983,"{""product_type"": ""cosmetic"", ""price"": 61.44}",2017-11-29 04:50:41
450,1000349,session_1000349_419980,PlaceOrder,906282,249,"{""order_id"": 10073, ""product_type"": ""electronic"", ""price"": 182.98, ""quantity"": 1}",2017-11-29 04:50:54
451,1005284,session_1005284_419980,ClickProduct,716219,188,"{""product_type"": ""cosmetic"", ""price"": 29.93}",2017-11-29 04:56:32
452,1000349,session_1000349_419981,PlaceOrder,1545024,419,"{""order_id"": 10074, ""product_type"": ""sport_equipment"", ""price"": 40.76, ""quantity"": 1}",2017-11-29 05:01:06
453,1001419,session_1001419_419981,ClickProduct,4092373,1076,"{""product_type"": ""toy"", ""price"": 15.72}",2017-11-29 05:15:59
454,1005284,session_1005284_419981,ClickProduct,1509041,413,"{""product_type"": ""book"", ""price"": 20.68}",2017-11-29 05:36:15
455,1000723,session_1000723_419981,ClickProduct,575683,146,"{""product_type"": ""cosmetic"", ""price"": 60.31}",2017-11-29 05:43:06
456,1002589,session_1002589_419981,ClickProduct,905943,247,"{""product_type"": ""clothes"", ""price"": 46.27}",2017-11-29 05:43:40
457,1005284,session_1005284_419981,PlaceOrder,4975718,1302,"{""order_id"": 10075, ""product_type"": ""accessory"", ""price"": 51.64, ""quantity"": 1}",2017-11-29 05:56:37
458,1003351,session_1003351_419981,ClickProduct,602202,150,"{""product_type"": ""clothes"", ""price"": 72.95}",2017-11-29 05:58:18
459,1005284,session_1005284_419981,PlaceOrder,1509041,413,"{""order_id"": 10076, ""product_type"": ""book"", ""price"": 20.68, ""quantity"": 1}",2017-11-29 05:58:45
460,1005284,session_1005284_419981,PlaceOrder,4020971,1061,"{""order_id"": 10077, ""product_type"": ""cosmetic"", ""price"": 6.96, ""quantity"": 1}",2017-11-29 05:59:06
461,1005284,session_1005284_419982,PlaceOrder,4693404,1226,"{""order_id"": 10078, ""product_type"": ""cosmetic"", ""price"": 70.43, ""quantity"": 1}",2017-11-29 06:00:01
462,1005284,session_1005284_419982,PlaceOrder,2139942,586,"{""order_id"": 10079, ""product_type"": ""cosmetic"", ""price"": 61.99, ""quantity"": 1}",2017-11-29 06:00:36
463,1000222,session_1000222_419982,ClickProduct,4429587,1164,"{""product_type"": ""toy"", ""price"": 8.55}",2017-11-29 06:08:41
464,1000723,session_1000723_419982,ClickProduct,164553,33,"{""product_type"": ""accessory"", ""price"": 88.23}",2017-11-29 06:10:07
465,1005712,session_1005712_419982,ClickProduct,869209,237,"{""product_type"": ""shoes"", ""price"": 143.28}",2017-11-29 06:15:16
466,1002927,session_1002927_419982,PlaceOrder,1762506,464,"{""order_id"": 10080, ""product_type"": ""book"", ""price"": 13.57, ""quantity"": 1}",2017-11-29 06:23:23
467,1001466,session_1001466_419982,AddToCart,1257002,335,"{""product_type"": ""accessory"", ""price"": 75.32, ""quantity"": 1}",2017-11-29 06:38:56
468,10009,session_10009_419983,ClickProduct,931229,257,"{""product_type"": ""food"", ""price"": 56.86}",2017-11-29 07:25:45
469,10009,session_10009_419983,ClickProduct,1533647,417,"{""product_type"": ""accessory"", ""price"": 85.53}",2017-11-29 07:30:22
470,1000228,session_1000228_419983,PlaceOrder,3815973,1015,"{""order_id"": 10081, ""product_type"": ""book"", ""price"": 26.89, ""quantity"": 1}",2017-11-29 07:31:38
471,10009,session_10009_419983,AddToCart,1944561,524,"{""product_type"": ""food"", ""price"": 36.99, ""quantity"": 1}",2017-11-29 07:48:36
472,1005294,session_1005294_419983,PlaceOrder,1905948,518,"{""order_id"": 10082, ""product_type"": ""food"", ""price"": 40.62, ""quantity"": 1}",2017-11-29 07:59:10
473,1005616,session_1005616_419984,ClickProduct,544000,140,"{""product_type"": ""clothes"", ""price"": 22.74}",2017-11-29 08:13:54
474,1002185,session_1002185_419984,AddToCart,2673053,732,"{""product_type"": ""shoes"", ""price"": 147.89, ""quantity"": 1}",2017-11-29 08:21:10
475,1002185,session_1002185_419984,AddToCart,4856750,1269,"{""product_type"": ""shoes"", ""price"": 124.87, ""quantity"": 1}",2017-11-29 08:22:12
476,1004792,session_1004792_419984,PlaceOrder,427434,99,"{""order_id"": 10083, ""product_type"": ""electronic"", ""price"": 887.39, ""quantity"": 1}",2017-11-29 08:35:51
477,1001915,session_1001915_419984,ClickProduct,3556340,967,"{""product_type"": ""clothes"", ""price"": 38.96}",2017-11-29 08:55:11
478,1001915,session_1001915_419984,ClickProduct,2846310,798,"{""product_type"": ""food"", ""price"": 98.94}",2017-11-29 08:56:59
479,1002185,session_1002185_419985,ClickProduct,4197294,1108,"{""product_type"": ""book"", ""price"": 36.27}",2017-11-29 09:40:26
480,1003351,session_1003351_419986,ClickProduct,4678243,1222,"{""product_type"": ""clothes"", ""price"": 56.6}",2017-11-29 10:12:00
481,1001566,session_1001566_419986,ClickProduct,2292668,628,"{""product_type"": ""toy"", ""price"": 16.69}",2017-11-29 10:17:23
482,1001566,session_1001566_419986,ClickProduct,4510929,1182,"{""product_type"": ""food"", ""price"": 55.2}",2017-11-29 10:18:32
483,1000222,session_1000222_419986,PlaceOrder,2821630,788,"{""order_id"": 10084, ""product_type"": ""toy"", ""price"": 29.0, ""quantity"": 1}",2017-11-29 10:37:36
484,1002927,session_1002927_419986,ClickProduct,3008190,843,"{""product_type"": ""clothes"", ""price"": 63.27}",2017-11-29 10:43:35
485,1002927,session_1002927_419986,ClickProduct,1348316,365,"{""product_type"": ""food"", ""price"": 59.11}",2017-11-29 10:53:59
486,1002927,session_1002927_419987,ClickProduct,2557785,698,"{""product_type"": ""food"", ""price"": 30.7}",2017-11-29 11:04:52
487,1001566,session_1001566_419987,PlaceOrder,23239,5,"{""order_id"": 10085, ""product_type"": ""furniture"", ""price"": 122.95, ""quantity"": 1}",2017-11-29 11:09:52
488,1002927,session_1002927_419987,ClickProduct,4221248,1113,"{""product_type"": ""food"", ""price"": 47.35}",2017-11-29 11:11:45
489,1005712,session_1005712_419987,ClickProduct,1014296,289,"{""product_type"": ""toy"", ""price"": 85.71}",2017-11-29 11:13:28
490,1002927,session_1002927_419987,ClickProduct,2695795,743,"{""product_type"": ""book"", ""price"": 9.46}",2017-11-29 11:19:14
491,1002927,session_1002927_419987,PlaceOrder,4221248,1113,"{""order_id"": 10086, ""product_type"": ""food"", ""price"": 47.35, ""quantity"": 1}",2017-11-29 11:20:39
492,1005712,session_1005712_419987,ClickProduct,4563074,1192,"{""product_type"": ""accessory"", ""price"": 95.83}",2017-11-29 11:26:09
493,1004096,session_1004096_419987,AddToCart,4523605,1184,"{""product_type"": ""clothes"", ""price"": 72.85, ""quantity"": 1}",2017-11-29 11:30:48
494,1004096,session_1004096_419987,ClickProduct,4923282,1287,"{""product_type"": ""cosmetic"", ""price"": 88.26}",2017-11-29 11:33:41
495,1005712,session_1005712_419987,PlaceOrder,5080819,1323,"{""order_id"": 10087, ""product_type"": ""cosmetic"", ""price"": 12.05, ""quantity"": 1}",2017-11-29 11:53:42
496,1000335,session_1000335_419987,PlaceOrder,872404,242,"{""order_id"": 10088, ""product_type"": ""toy"", ""price"": 30.6, ""quantity"": 1}",2017-11-29 11:57:26
497,1005712,session_1005712_419988,PlaceOrder,3092053,866,"{""order_id"": 10089, ""product_type"": ""clothes"", ""price"": 29.17, ""quantity"": 1}",2017-11-29 12:07:10
498,1002185,session_1002185_419988,ClickProduct,1657754,441,"{""product_type"": ""furniture"", ""price"": 91.36}",2017-11-29 12:32:23
499,1005498,session_1005498_419989,ClickProduct,2242453,614,"{""product_type"": ""furniture"", ""price"": 368.01}",2017-11-29 13:21:07
500,1005498,session_1005498_419989,ClickProduct,2825454,790,"{""product_type"": ""furniture"", ""price"": 457.61}",2017-11-29 13:22:18
501,1005498,session_1005498_419989,PlaceOrder,5049477,1313,"{""order_id"": 10090, ""product_type"": ""toy"", ""price"": 67.13, ""quantity"": 1}",2017-11-29 13:42:27
502,1005498,session_1005498_419990,ClickProduct,592124,148,"{""product_type"": ""electronic"", ""price"": 152.93}",2017-11-29 14:07:07
503,1004096,session_1004096_419990,AddToCart,1703317,451,"{""product_type"": ""accessory"", ""price"": 28.71, ""quantity"": 1}",2017-11-29 14:09:33
504,1005832,session_1005832_419990,ClickProduct,1954667,526,"{""product_type"": ""furniture"", ""price"": 312.88}",2017-11-29 14:09:42
505,1005832,session_1005832_419990,AddToCart,4856500,1268,"{""product_type"": ""toy"", ""price"": 66.77, ""quantity"": 1}",2017-11-29 14:11:48
506,1004096,session_1004096_419990,ClickProduct,762383,209,"{""product_type"": ""sport_equipment"", ""price"": 42.95}",2017-11-29 14:12:09
507,1005498,session_1005498_419990,ClickProduct,143281,29,"{""product_type"": ""sport_equipment"", ""price"": 16.73}",2017-11-29 14:13:29
508,1005832,session_1005832_419990,AddToCart,2819476,787,"{""product_type"": ""toy"", ""price"": 64.96, ""quantity"": 1}",2017-11-29 14:13:56
509,1005832,session_1005832_419990,AddToCart,4116854,1084,"{""product_type"": ""toy"", ""price"": 19.37, ""quantity"": 1}",2017-11-29 14:16:47
510,1005832,session_1005832_419990,ClickProduct,3810457,1014,"{""product_type"": ""sport_equipment"", ""price"": 35.49}",2017-11-29 14:21:21
511,1001419,session_1001419_419990,PlaceOrder,4252236,1122,"{""order_id"": 10091, ""product_type"": ""furniture"", ""price"": 146.51, ""quantity"": 1}",2017-11-29 14:39:10
512,1001566,session_1001566_419990,PlaceOrder,2220235,612,"{""order_id"": 10092, ""product_type"": ""book"", ""price"": 34.79, ""quantity"": 1}",2017-11-29 14:41:44
513,1002927,session_1002927_419990,ClickProduct,2967615,828,"{""product_type"": ""sport_equipment"", ""price"": 17.35}",2017-11-29 14:52:07
514,1002307,session_1002307_419991,AddToCart,1292323,346,"{""product_type"": ""sport_equipment"", ""price"": 68.51, ""quantity"": 1}",2017-11-29 15:07:21
515,1003351,session_1003351_419991,ClickProduct,907841,251,"{""product_type"": ""electronic"", ""price"": 845.58}",2017-11-29 15:18:47
516,1002307,session_1002307_419991,ClickProduct,195056,46,"{""product_type"": ""sport_equipment"", ""price"": 68.0}",2017-11-29 15:26:39
517,1004807,session_1004807_419991,ClickProduct,2790543,775,"{""product_type"": ""accessory"", ""price"": 45.48}",2017-11-29 15:26:40
518,10009,session_10009_419991,ClickProduct,1420923,391,"{""product_type"": ""book"", ""price"": 34.2}",2017-11-29 15:36:10
519,10009,session_10009_419991,ClickProduct,4653155,1217,"{""product_type"": ""sport_equipment"", ""price"": 40.15}",2017-11-29 15:44:55
520,10009,session_10009_419991,AddToCart,1266437,337,"{""product_type"": ""furniture"", ""price"": 337.9, ""quantity"": 1}",2017-11-29 15:55:12
521,1000636,session_1000636_419992,PlaceOrder,1559384,423,"{""order_id"": 10093, ""product_type"": ""clothes"", ""price"": 49.45, ""quantity"": 1}",2017-11-29 16:00:36
522,10009,session_10009_419992,ClickProduct,3924907,1038,"{""product_type"": ""furniture"", ""price"": 476.09}",2017-11-29 16:03:15
523,1000792,session_1000792_419992,ClickProduct,1802878,484,"{""product_type"": ""electronic"", ""price"": 720.86}",2017-11-29 16:06:14
524,1002526,session_1002526_419992,PlaceOrder,398593,89,"{""order_id"": 10094, ""product_type"": ""book"", ""price"": 29.41, ""quantity"": 1}",2017-11-29 16:09:02
525,1002526,session_1002526_419992,PlaceOrder,3200672,891,"{""order_id"": 10095, ""product_type"": ""cosmetic"", ""price"": 25.42, ""quantity"": 1}",2017-11-29 16:13:20
526,1003716,session_1003716_419992,ClickProduct,1240933,329,"{""product_type"": ""clothes"", ""price"": 33.92}",2017-11-29 16:40:08
527,100528,session_100528_419993,PlaceOrder,2103782,573,"{""order_id"": 10096, ""product_type"": ""book"", ""price"": 23.36, ""quantity"": 1}",2017-11-29 17:36:58
528,1002185,session_1002185_419996,AddToCart,743052,201,"{""product_type"": ""book"", ""price"": 23.3, ""quantity"": 1}",2017-11-29 20:52:31
529,1003901,session_1003901_419998,ClickProduct,2592122,704,"{""product_type"": ""clothes"", ""price"": 47.53}",2017-11-29 22:16:43
530,1003901,session_1003901_419998,ClickProduct,1959091,530,"{""product_type"": ""furniture"", ""price"": 369.37}",2017-11-29 22:29:25
531,1003901,session_1003901_419998,AddToCart,474469,118,"{""product_type"": ""clothes"", ""price"": 71.24, ""quantity"": 1}",2017-11-29 22:32:05
532,1004792,session_1004792_419998,ClickProduct,1443490,399,"{""product_type"": ""sport_equipment"", ""price"": 72.07}",2017-11-29 22:41:18
533,1002185,session_1002185_420000,PlaceOrder,1727986,457,"{""order_id"": 10097, ""product_type"": ""shoes"", ""price"": 125.94, ""quantity"": 1}",2017-11-30 00:29:52
534,1003724,session_1003724_420000,ClickProduct,4878108,1275,"{""product_type"": ""clothes"", ""price"": 26.21}",2017-11-30 00:34:44
535,1002185,session_1002185_420000,ClickProduct,4807503,1255,"{""product_type"": ""book"", ""price"": 24.7}",2017-11-30 00:39:10
536,1003249,session_1003249_420001,ClickProduct,4329365,1134,"{""product_type"": ""sport_equipment"", ""price"": 12.66}",2017-11-30 01:21:37
537,1000877,session_1000877_420001,ClickProduct,1783613,474,"{""product_type"": ""toy"", ""price"": 72.53}",2017-11-30 01:36:31
538,1000877,session_1000877_420001,PlaceOrder,3668317,986,"{""order_id"": 10098, ""product_type"": ""toy"", ""price"": 25.0, ""quantity"": 1}",2017-11-30 01:44:29
539,1000877,session_1000877_420001,PlaceOrder,1833783,497,"{""order_id"": 10099, ""product_type"": ""accessory"", ""price"": 65.87, ""quantity"": 1}",2017-11-30 01:44:29
540,1000877,session_1000877_420001,PlaceOrder,3936676,1043,"{""order_id"": 10100, ""product_type"": ""shoes"", ""price"": 94.71, ""quantity"": 1}",2017-11-30 01:44:29
541,1000877,session_1000877_420001,ClickProduct,2552942,694,"{""product_type"": ""shoes"", ""price"": 94.82}",2017-11-30 01:46:05
542,1004096,session_1004096_420002,AddToCart,3741352,999,"{""product_type"": ""shoes"", ""price"": 70.06, ""quantity"": 1}",2017-11-30 02:06:56
543,1001466,session_1001466_420002,ClickProduct,2010880,547,"{""product_type"": ""book"", ""price"": 18.47}",2017-11-30 02:10:19
544,1004096,session_1004096_420002,PlaceOrder,1898034,516,"{""order_id"": 10101, ""product_type"": ""electronic"", ""price"": 612.29, ""quantity"": 1}",2017-11-30 02:10:40
545,1001629,session_1001629_420002,PlaceOrder,2075326,566,"{""order_id"": 10102, ""product_type"": ""shoes"", ""price"": 143.85, ""quantity"": 1}",2017-11-30 02:17:16
546,1001466,session_1001466_420002,AddToCart,4162768,1099,"{""product_type"": ""furniture"", ""price"": 273.47, ""quantity"": 1}",2017-11-30 02:17:37
547,1001466,session_1001466_420002,ClickProduct,3841346,1021,"{""product_type"": ""electronic"", ""price"": 344.62}",2017-11-30 02:39:19
548,1001145,session_1001145_420002,ClickProduct,1624837,435,"{""product_type"": ""clothes"", ""price"": 25.56}",2017-11-30 02:50:25
549,1000349,session_1000349_420002,AddToCart,2438523,671,"{""product_type"": ""shoes"", ""price"": 112.34, ""quantity"": 1}",2017-11-30 02:52:34
550,1000349,session_1000349_420002,ClickProduct,4056188,1066,"{""product_type"": ""shoes"", ""price"": 88.04}",2017-11-30 02:52:54
551,1001145,session_1001145_420002,PlaceOrder,731783,197,"{""order_id"": 10103, ""product_type"": ""clothes"", ""price"": 52.07, ""quantity"": 1}",2017-11-30 02:56:32
552,1000084,session_1000084_420003,ClickProduct,1795031,481,"{""product_type"": ""electronic"", ""price"": 456.59}",2017-11-30 03:01:26
553,1003351,session_1003351_420003,ClickProduct,768295,214,"{""product_type"": ""furniture"", ""price"": 316.83}",2017-11-30 03:22:58
554,1003716,session_1003716_420003,ClickProduct,4416136,1163,"{""product_type"": ""sport_equipment"", ""price"": 83.5}",2017-11-30 03:23:29
555,1004584,session_1004584_420003,ClickProduct,3637528,977,"{""product_type"": ""food"", ""price"": 57.8}",2017-11-30 03:34:50
556,1000084,session_1000084_420003,AddToCart,3453542,943,"{""product_type"": ""sport_equipment"", ""price"": 71.97, ""quantity"": 1}",2017-11-30 03:41:24
557,1000636,session_1000636_420004,ClickProduct,1489724,408,"{""product_type"": ""shoes"", ""price"": 85.64}",2017-11-30 04:20:06
558,1001419,session_1001419_420004,PlaceOrder,4061696,1070,"{""order_id"": 10104, ""product_type"": ""toy"", ""price"": 42.2, ""quantity"": 1}",2017-11-30 04:29:07
559,1004096,session_1004096_420005,ClickProduct,479367,121,"{""product_type"": ""sport_equipment"", ""price"": 87.53}",2017-11-30 05:04:52
560,1000349,session_1000349_420005,ClickProduct,1963858,532,"{""product_type"": ""toy"", ""price"": 79.54}",2017-11-30 05:07:38
561,1004096,session_1004096_420005,PlaceOrder,4907087,1285,"{""order_id"": 10105, ""product_type"": ""food"", ""price"": 8.48, ""quantity"": 1}",2017-11-30 05:23:25
562,1004096,session_1004096_420005,PlaceOrder,3674544,988,"{""order_id"": 10106, ""product_type"": ""sport_equipment"", ""price"": 37.91, ""quantity"": 1}",2017-11-30 05:26:04
563,1003724,session_1003724_420005,ClickProduct,1931272,519,"{""product_type"": ""cosmetic"", ""price"": 51.46}",2017-11-30 05:36:06
564,1003656,session_1003656_420005,ClickProduct,487547,124,"{""product_type"": ""book"", ""price"": 31.98}",2017-11-30 05:43:09
565,10009,session_10009_420006,ClickProduct,4945859,1294,"{""product_type"": ""food"", ""price"": 31.89}",2017-11-30 06:10:12
566,1004337,session_1004337_420006,ClickProduct,2528039,691,"{""product_type"": ""toy"", ""price"": 48.38}",2017-11-30 06:15:31
567,1000723,session_1000723_420006,PlaceOrder,3122135,877,"{""order_id"": 10107, ""product_type"": ""accessory"", ""price"": 88.4, ""quantity"": 1}",2017-11-30 06:27:18
568,1003656,session_1003656_420006,PlaceOrder,3788016,1011,"{""order_id"": 10108, ""product_type"": ""furniture"", ""price"": 270.08, ""quantity"": 1}",2017-11-30 06:58:09
569,1003656,session_1003656_420007,PlaceOrder,5059698,1315,"{""order_id"": 10109, ""product_type"": ""clothes"", ""price"": 42.27, ""quantity"": 1}",2017-11-30 07:11:51
570,1003724,session_1003724_420007,PlaceOrder,4997111,1304,"{""order_id"": 10110, ""product_type"": ""furniture"", ""price"": 233.92, ""quantity"": 1}",2017-11-30 07:38:03
571,1000335,session_1000335_420007,ClickProduct,1839074,499,"{""product_type"": ""toy"", ""price"": 84.86}",2017-11-30 07:39:39
572,1004792,session_1004792_420008,AddToCart,1275059,340,"{""product_type"": ""book"", ""price"": 18.12, ""quantity"": 1}",2017-11-30 08:37:18
